320.966657906,29.3055824955,1029.93098984,0.0
326.265489469,21.8365939237,2753.49918334,0.0
324.129545738,22.184500476,1440.44983119,0.0
14.7512926336,8.40171108106,50.1682968689,0.536193029491
402.009937805,31.54926952,1331.6216585,0.0
487.724967499,25.0692617505,3747.93531963,0.268096514745
91.379341635,19.7636133409,293.805609781,1.07238605898
251.100103905,16.6463410823,427.074279698,1.07238605898
423.712334548,18.7178625114,386.798071066,0.536193029491
203.647720261,23.7694137713,213.759587607,0.536193029491
105.449463099,22.4324608239,1445.03631797,0.804289544236
246.639893274,19.4805855213,1411.84471092,0.804289544236
107.478916095,12.4569752064,1193.24565611,1.07238605898
37.2184238315,9.28205589751,256.483741322,1.60857908847
154.660441598,17.4843608586,312.393835812,1.07238605898
61.1291778202,18.2954842167,197.879994108,2.9490616622
44.8247678538,12.0082999941,224.552658496,1.34048257373
73.4786573428,18.8959661032,212.390796165,1.34048257373
834.444271446,37.8708555394,2359.69262904,0.0
1462.73970205,32.6087317682,2081.37269925,0.0
518.520521687,35.3808129274,3694.14390278,0.0
715.307166708,37.1345352666,2955.50942709,0.0
879.695854503,39.1578223156,1492.05156253,0.0
559.329247669,33.2501047861,4056.92251713,0.0
791.84325576,37.408194887,1719.51733948,0.268096514745
1035.4027723,31.1048828004,4451.62571533,0.268096514745
597.72684906,25.0824943724,14997.1261015,0.268096514745
118.303900158,21.1803042136,406.905231386,1.07238605898
866.184193998,23.2539679343,2202.40342048,0.536193029491
215.56717835,26.6739252467,967.668029665,0.536193029491
1310.85793883,26.3037626551,1191.45555766,0.536193029491
1010.85662868,24.3729868863,1799.76369271,0.536193029491
501.366364486,24.1761520231,1610.51962977,0.804289544236
397.287537825,22.8338593975,6591.29267619,0.804289544236
134.126592755,11.8892765672,1480.74425238,9.65147453083
336.782122748,17.670096723,1676.14697602,1.07238605898
102.083567462,15.5964225765,265.648329248,1.87667560322
180.245869299,12.4691877767,464.377294635,3.75335120643
114.328735514,12.9517268092,442.704406375,1.60857908847
56.7316205916,12.3816048886,571.401193961,1.87667560322
107.932445136,12.9662538593,269.368670397,3.48525469169
313.513129254,17.5252933343,1741.92929903,1.34048257373
1832.92743746,36.048507699,3870.47812385,0.268096514745
1418.16051055,44.0251408376,1925.40207292,0.0
926.235862505,42.049421494,3145.62941536,0.0
834.357810169,40.1144342736,18023.5948197,0.0
1445.79877,35.7526858966,7968.29211591,0.0
1705.84547935,34.0648596682,11679.7284671,0.0
1143.41161783,41.7681793241,5405.30140385,0.0
2657.89236054,34.1726967688,8835.37483278,0.0
1173.94711669,41.9390470344,4946.31345574,0.268096514745
195.776927422,25.183955766,1765.59408549,1.07238605898
267.139203939,28.0575767487,2205.52728211,0.536193029491
571.280452507,33.5228710981,995.788501478,0.536193029491
360.549373646,22.9069926636,2502.65053594,1.07238605898
798.124400097,23.0187699437,1782.41956295,1.07238605898
1211.40868368,25.8937471862,1765.54526288,1.07238605898
826.140045545,20.5128008517,5406.4080886,1.07238605898
490.095482483,32.2443532503,1613.44435893,1.60857908847
2576.16520367,26.0039857952,903.64612326,1.60857908847
291.754826947,16.9737211376,479.862853828,2.41286863271
234.84599523,15.8342032475,1703.67164735,1.60857908847
193.04007117,12.7850688569,1244.26465539,4.82573726542
161.040736956,14.1856132168,732.325326246,1.87667560322
108.293134566,21.2569965699,940.884371871,2.14477211796
112.339472271,15.8853656798,1272.26045106,3.21715817694
133.972313368,23.1649732683,639.304373166,3.48525469169
129.927806731,13.4299215159,543.235537704,4.02144772118
354.132894997,18.362967919,1806.48313365,1.34048257373
336.612578162,22.8920901622,1986.60458554,1.34048257373
2907.06462455,52.314291521,3523.41928797,0.0
1927.05561861,37.5298665264,21080.9467446,0.0
161.657046138,17.9418698153,1977.06420556,3.21715817694
1108.20892768,25.1313580817,803.867386257,3.75335120643
204.052366087,13.5545002348,3482.28273586,4.02144772118
295.264090454,14.2543048831,1067.75363473,5.63002680965
1074.50420248,41.6306139691,15752.8421926,0.536193029491
1903.54313706,36.6395784385,11440.9272841,0.268096514745
569.947697053,25.3990264115,8542.99527963,1.07238605898
1621.11795686,49.4151969549,4672.459061,0.0
292.821535843,14.9693260656,1480.58598652,5.36193029491
1803.09636721,49.1796597145,4185.13062497,0.0
1092.01800251,43.3641827591,6614.08864255,0.268096514745
477.862662231,17.4375704026,1016.96122391,4.28954423592
1243.30637001,26.4263314576,2067.76093218,1.07238605898
185.917338498,15.3762565474,1106.35374407,2.68096514745
715.503272196,36.945780798,1459.81833039,1.87667560322
357.612947556,29.5214430185,2740.1037572,1.60857908847
554.879252706,34.5776774275,2725.50927263,0.804289544236
874.140530889,24.5086341421,5144.66929927,1.07238605898
370.534631174,32.0638454819,2101.83794189,1.34048257373
435.919904651,18.1580099657,828.47147701,3.48525469169
1084.98637328,40.8121203848,1050.56318687,0.804289544236
412.815676422,19.431500875,1934.36327974,1.34048257373
826.156441247,28.9081780199,3529.86855324,0.804289544236
1196.24505621,30.6531761992,2356.45189839,0.536193029491
398.144390141,22.2550857927,1371.1115319,2.14477211796
235.246843913,16.0589792219,2385.39885006,2.41286863271
249.769237871,20.6775708374,1010.66047417,4.28954423592
1237.1704923,22.1319385774,6621.11492211,1.07238605898
