3.0, 2.0, 0.0, 1.0, 1.0, 3.0, 3.0, 2.0, -1.0, 0.0, -1.0, 2.0, 3.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 1.0, 1.0, -1.0, 2.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 3.0, 2.0, -1.0, 0.0, 3.0, 1.0, 3.0, 1.0, 2.0, 0.0, -1.0, -1.0, 3.0, 0.0, 1.0, -1.0, 2.0, -1.0, -1.0, 2.0, 95234.0, 493.0, 99515.0
0.0, 0.888573988024, -1.0, -1.0, 3.0, 3.0, 1.0, -1.0, 1.0, 0.0, -1.0, 0.0, 0.0, 3.0, 0.0, 0.0, 2.35216141921, 0.0, -1.0, -1.0, -1.0, 1.0, 1.0, 0.0, 2.0, -1.0, 1.0, 2.3318149305, 1.0, 2.0, 3.0, -1.0, -1.0, 0.296002587573, 2.0, -0.587254632053, 2.0, 2.0, 1.0, 0.0, -1.0, -1.0, 0.0, -1.0, 2.0, -1.0, 1.0, 2.0, 1.0, 3.0, 95097.0, 491.0, 99535.0
3.0, 2.0, 1.28002768343, 1.0, 0.488475570503, -0.291230435273, 0.0, 3.0, -1.0, 0.662277108366, -1.0, 1.0, 3.0, -1.0, 0.0, 0.782661047317, 0.0, 0.0, -0.541897462765, -1.0, 2.0, -1.0, -0.860031526099, 2.0, 3.0, 0.659073692779, -1.0, 0.0, -1.0, 2.0, 2.0, 0.0, -1.0, 0.0, 1.11582924566, 3.0, 2.0, 2.0, 0.0, 2.0, 3.0, 2.0, -1.0, 3.0, 2.781392977, 0.0, 1.0, -1.0, 0.167753421415, 1.0, 94823.0, 515.0, 99493.0
0.0, 1.0, -0.74082160268, -1.0, 3.0, 3.0, 1.0, -1.0, 1.0, 0.0, -1.0, 0.0, 0.0, 3.0, 0.0, 0.0, 2.0, 0.0, -1.0, -1.0, -1.0, 1.0, -0.715407496477, 0.0, 2.0, -1.0, 1.0, -0.543442881437, 1.0, 2.0, 3.0, -1.0, -1.0, -1.0, 2.0, 1.0, -1.0, 2.0, 1.0, -1.0, -1.0, -1.0, 0.0, -1.0, 2.7704644514, -1.0, 1.0, 2.0, 2.39789842843, 3.0, 95834.0, 435.0, 99586.0
0.0, 2.0, 1.0, 1.0, 2.0, 1.0, -1.0, 2.0, -1.0, 0.0, -1.0, 2.0, 0.0, -1.0, 2.0, 1.0, 2.0, 3.0, 2.0, 1.0, 0.0, -1.0, 2.0, 2.0, 1.0, -1.0, 1.0, 1.0, 2.0, 2.0, 0.0, 1.0, -1.0, 0.0, 0.0, -1.0, -1.0, 0.0, 3.0, 0.0, 3.0, 1.0, 1.0, 0.0, 3.0, 0.0, -1.0, 3.0, 3.0, -1.0, 94709.0, 526.0, 99469.0
0.0, 2.0, 1.0, 1.0, 2.0, 1.0, -1.0, 2.35704988615, -1.0, 0.0, -1.0, 2.0, 0.0, -1.0, 2.0, 1.0, 2.0, 3.0, 2.0, 1.0, 0.0, -1.0, 2.0, 2.0, 1.0, -1.0, 1.0, 1.0, 2.0, 2.0, 0.0, 1.0, -1.0, 0.0, 0.0, -1.0, -1.0, 0.0, 3.0, 0.0, 3.0, 1.0, 1.0, 0.0, 3.0, 0.0, -1.0, 3.0, 3.0, -1.0, 94709.0, 526.0, 99469.0
0.0, 2.0, 1.0, 1.0, 2.0, 1.0, -1.0, 2.35704988615, -1.0, 0.0, -1.0, 2.0, -0.197370954009, -1.0, 2.0, 1.0, 2.0, 3.0, 2.0, 1.0, 0.0, -1.0, 2.0, 2.0, 1.0, -1.0, 1.0, 1.0, 2.0, 2.0, 0.0, 1.0, -1.0, 0.0, 0.0, -1.0, -1.0, 0.0, 3.0, 0.0, 3.0, 1.0, 1.0, 0.0, 3.0, 0.0, -1.0, 3.0, 3.0, -1.0, 94709.0, 526.0, 99469.0
1.0, 0.0, -0.889739460909, -1.0, -1.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, -1.0, 0.0, 3.0, 2.0, 3.0, -1.0, 1.0, 3.0, 3.0, 2.0, 3.0, -1.0, 0.0, -1.0, 2.0, -0.567803172178, -1.0, -1.0, -0.976739530135, -1.0, 3.0, 1.79481119998, 0.0, 1.0, 1.20747124894, -0.997861524143, 3.0, -1.0, 2.0, 0.0, 3.0, 2.51215691153, -1.0, 2.0, 2.0, -0.261149556427, -1.0, 2.0, -1.0, 96008.0, 461.0, 99567.0
1.0, 1.0, 0.968359825371, -1.0, 2.13065133308, 0.465438233861, -1.0, -1.0, 2.0, 2.0, -1.0, -0.165715974796, 0.0, -1.0, 2.0, 3.0, -1.0, 1.0362910014, -0.525875525425, -1.0, 0.809108248722, -1.0, -1.0, -1.0, 2.33279363507, 0.0934418570392, 0.0, -1.0, 1.8382561921, 1.0, 2.13394326094, 2.0, 0.0, 0.28047989285, 1.0, 2.0, 0.0, 3.0, 3.0, -1.0, 1.0, 0.0, 3.0, 1.64028313938, 3.0, 0.0, 1.0, -1.0, 3.0, -1.0, 95485.0, 479.0, 99534.0
3.0, 2.0, 1.28002768343, 1.0, 0.488475570503, -0.291230435273, 0.0, 3.0, -1.0, 0.662277108366, -1.0, 1.0, 3.0, -1.0, 0.0, 0.782661047317, 0.0, 0.0, -0.541897462765, -1.0, 2.0, -1.0, -0.860031526099, 2.56303334165, 3.0, 1.31402051955, -1.0, -0.846709516559, -1.0, 2.0, 2.0, 0.0, -1.0, 0.0, 1.11582924566, 3.0, 2.0, 2.0, 0.0, 2.0, 3.0, 2.0, -1.0, 3.0, 2.781392977, 0.0, 1.0, -1.0, -0.934774231094, 1.0, 95318.0, 489.0, 99521.0
