$aa,$sced,$cplx,$site,$resl,$acap,$etat,$rely,$Data,$prec,$pmat,$aexp,$flex,$pcon,$tool,$time,$stor,$docu,$b,$plex,$pcap,$kloc,$ltex,$pr,$ruse,$team,$pvol,>>Effort,>>Months,>>Defects,>>Risks
4.81005692611,1.1348183811,1.55099837761,0.877677957095,2.83000005625,0.901196885325,4.87971010614,1.26000017915,1.14000050307,1.75242981423,1.79887558815,1.09922041676,3.04000067515,1.08737175762,1.0119609157,1.00000053055,1.00000059633,1.03853535981,5.99051648795,0.979212682171,1.00000099548,86.7649282971,0.897558032628,1.43852290059,1.05631343072,3.29000068604,1.00000070129,2941.60536667,44.5882576038,15955.808689,3.21715817694
1.23025854217,1.00113438699,1.39265459443,0.907364265903,2.83000046582,1.09763990908,4.71025052428,1.26000021096,1.14000073634,2.78265862681,2.5270136086,1.06950152379,3.04000085924,1.11468459515,0.932024582075,1.00000053493,1.0000005133,1.0156023617,6.5733674901,0.990703664673,1.00000050196,116.186903146,0.880475682453,4.5027474326,0.964586465404,3.29000003863,1.00000007964,644.770156495,25.9175650355,2796.57401918,1.60857908847
4.22357789849,1.03051081064,1.48843214632,0.858347117765,2.83000033954,1.10927428056,3.88420375044,1.26000022917,1.14000016318,3.56979220156,2.75899994138,0.954246088057,3.04000049479,1.01920333961,0.920985351494,1.00000096081,1.00000097221,1.08131118883,7.28321100383,0.923846578822,1.00000055549,99.0769805808,0.888953984738,2.51954746152,1.04178786507,3.29000053641,1.00000023495,6806.55424625,39.8748745971,27002.576037,5.36193029491
4.6854059975,1.05536329033,1.52910255439,0.827940446506,2.83000074916,0.892862698527,5.79815748575,1.26000013637,1.140000683,2.53516578861,1.88768798007,1.05588005515,3.04000012144,1.07881184209,0.844893651809,1.00000057088,1.00000050011,1.05615234716,6.47955874828,0.942251677976,1.00000036405,84.3493602311,1.08724165774,4.21713642126,1.04616305166,3.29000005957,1.00000007537,2701.66803762,31.0379794894,13062.6308027,6.70241286863
2.73694532001,1.13850626884,1.54946234312,0.826782474139,2.83000081985,1.07082492916,3.06814991619,1.26000022982,1.14000056251,2.29488949231,2.13642879222,1.05120485868,3.04000048097,1.04892242199,0.788272474766,1.00000048979,1.00000072334,1.01366760628,8.23500571052,0.93060524526,1.00000072286,102.087846391,0.841987552598,3.97980433579,1.04570142343,3.29000000048,1.00000069296,552.736163677,25.2485374595,2241.62600628,1.07238605898
1.87117540143,1.13823563421,1.4312718705,0.939005187536,2.83000053578,1.17305806261,1.59621090469,1.26000046292,1.14000016448,2.62404714247,1.87812001903,0.902870633337,3.04000022262,1.10165156116,0.951834680374,1.00000064802,1.00000011109,1.04235421702,8.19959304063,0.933870192087,1.0000008939,110.017636168,1.04046277283,5.23590330776,1.03685459318,3.29000095514,1.00000068864,827.758049417,27.8895804134,4308.80090277,2.14477211796
1.36370087082,1.0945690262,1.5870223496,0.995896527098,2.83000070124,1.13280905168,4.27243159438,1.26000013466,1.14000097917,2.38225028912,1.86909781183,0.884666814225,3.04000037176,1.03800641805,0.952546168877,1.00000032968,1.00000034224,1.01586721727,8.41760377372,0.974158344439,1.00000096224,83.4390503503,0.858111008594,4.98925670237,0.960315362349,3.29000014651,1.00000081236,6634.93546506,36.18228253,14379.8310517,4.02144772118
4.80503061887,1.0081286506,1.49048141902,0.971004780645,2.83000062181,1.06023149196,1.20371293626,1.26000027756,1.14000023769,2.58702489167,2.94628414602,1.06644749195,3.04000087869,1.0222739811,0.873611295164,1.00000061254,1.00000087362,1.10337706053,9.21736708457,0.917596709727,1.00000082495,96.1618474739,0.90856236883,3.58765706189,0.950174950406,3.29000000206,1.00000005521,421.840330928,18.845766184,1724.27390816,2.14477211796
1.85399526072,1.07176221106,1.6964456758,0.994273529491,2.83000085228,1.094182481,1.67382735077,1.26000077071,1.14000063939,2.44719232971,2.45948504094,1.03785371758,3.04000062199,1.01571859298,0.794655224079,1.00000025953,1.00000096528,1.07457659313,4.11704756015,0.927924739335,1.00000046825,117.261090741,1.02451629935,3.93181585704,1.01762642977,3.29000078776,1.00000012501,2512.50207335,33.2827845655,15236.6477801,3.48525469169
5.94037470806,1.07236105521,1.55367345552,0.986533469169,2.83000098519,0.992563557274,1.08413536877,1.26000063687,1.14000048743,1.3176117995,2.10961934033,1.01059448404,3.04000049333,1.10621748785,0.990808803715,1.00000084773,1.00000038724,1.10053097218,8.85012603614,0.961459010393,1.00000048348,75.4190534168,0.882121561115,2.90723046358,1.05011810878,3.29000080703,1.00000026026,194.282295918,18.3234685536,2210.8506151,0.0
5.85717677096,1.11221205687,1.68221981588,0.835003507117,2.83000078748,1.03260259251,3.34728609683,1.26000011521,1.14000003875,1.91598952366,1.62385582463,0.93104346805,3.04000005909,1.08213362665,0.998232469859,1.00000008839,1.00000044706,1.05932018938,9.26596531729,0.986831250148,1.00000033487,93.8056882681,0.881256729567,4.80571653482,1.04902668979,3.29000041102,1.00000055566,2037.62016211,27.2541246206,10863.7171523,3.21715817694
4.37592305258,1.06596005943,1.57971989456,0.981282874386,2.83000077457,0.955643393443,3.68243457898,1.26000012615,1.14000076036,1.61213026882,2.61650191058,0.967175500459,3.04000090474,1.0754415354,0.826155924146,1.00000090917,1.00000019054,1.01500136499,6.43809435446,0.910444797621,1.00000085189,110.124111769,1.08499619854,3.56397289122,1.01274514122,3.29000058588,1.00000001314,301.38933977,15.128692861,2545.59895932,5.09383378016
4.00403109803,1.12731868711,1.7350858739,0.924456242248,2.83000019008,1.14953196542,2.77641160561,1.26000072255,1.14000044691,2.94491743581,2.43904311367,0.98040470142,3.04000056164,1.05927156091,1.01974570252,1.00000067802,1.00000097969,1.00825686102,4.02651065283,0.972665536872,1.00000039753,105.456565181,0.861009004064,2.83711245724,0.98246471289,3.29000073779,1.00000040588,1333.29419291,42.5591104333,4182.68518644,0.0
2.13313160733,1.09231477392,1.45749161559,0.944338236453,2.83000092451,0.904066648663,1.33137427548,1.2600009251,1.14000010985,3.48021183165,3.09855882451,0.884447372384,3.04000065613,1.01451384994,0.901615666223,1.00000006835,1.00000082521,1.00613654132,6.28908741372,0.932004927204,1.00000061277,76.775945768,1.0190999863,4.57130203664,1.02600735685,3.29000059602,1.00000059125,1199.31723454,32.8859435744,4304.0958393,0.536193029491
5.85540457153,1.06491340284,1.38799556994,0.873123734541,2.83000080616,0.925310034332,3.05184278214,1.26000076209,1.14000088632,1.82960127771,2.66929611117,1.05986545602,3.0400006504,1.11746249906,0.946000981335,1.00000051532,1.00000030428,1.01616172095,8.01159981464,0.93601986289,1.00000039242,114.555922525,0.864888155791,5.37670622152,0.972364924498,3.29000095755,1.00000097359,2142.51235754,31.478671168,31302.5350294,2.41286863271
2.74260855183,1.01825137613,1.53330064519,0.970551685392,2.83000014948,1.16271313608,3.73925550285,1.26000032516,1.14000030785,2.95044210707,3.01877414471,1.08663938998,3.04000033532,1.0803620576,0.823489319733,1.00000003725,1.00000011533,1.03589099946,4.72471723058,0.973362938432,1.0000008214,109.854943463,0.972841343974,5.93444767458,0.965219121068,3.29000060538,1.0000008476,267.334441415,14.628170203,1736.7542609,5.36193029491
1.03822478922,1.10422686651,1.57072035542,0.846028468445,2.83000032871,1.00560586177,4.29724142149,1.26000039214,1.1400001118,1.86291559373,2.49917209932,1.03234380511,3.04000025922,1.0213037182,0.818104624858,1.00000006086,1.00000044711,1.08986459988,4.42639105383,0.958862317796,1.00000000738,113.232884415,0.906675689201,2.63727394149,1.03674635001,3.29000083298,1.00000028082,2559.55491504,28.2869289129,11422.8018765,3.21715817694
5.75386824375,1.09521118003,1.48102520087,0.980993991143,2.83000031099,1.02004141091,3.42495426806,1.26000069327,1.1400006228,1.7594003896,2.56228988421,0.885679664654,3.04000055258,1.00093087216,1.0133125788,1.00000038455,1.00000077626,1.05838065517,7.44245074261,0.982173982395,1.00000029025,103.200840557,0.915327376335,5.85935932777,0.993922105845,3.29000033975,1.00000086509,435.922354564,24.2401147326,6806.51086795,0.0
5.72142853371,1.01676670867,1.61450484778,0.847123560972,2.83000063108,0.979350450964,5.70137240315,1.26000021838,1.14000068677,1.54163321215,1.80423878269,0.965471498315,3.04000033329,1.02436943215,0.886404741421,1.00000020855,1.00000060167,1.00783632935,7.24923982407,0.956646515919,1.0000009366,84.2053450367,1.00824243106,3.49148037535,1.03737329052,3.29000051278,1.00000081597,1366.32708371,21.2621231804,2479.88089141,3.21715817694
5.96470692602,1.10402140224,1.62550943843,0.90735764213,2.8300001865,0.974084605918,1.5259032443,1.26000010389,1.14000022415,3.39285779208,2.87372298542,0.89196542695,3.04000058636,1.0307836502,1.0410331807,1.00000020573,1.00000041729,1.06777374003,7.99361141418,0.98806369512,1.00000018878,122.228669092,1.03802279188,4.53664195622,1.03460326207,3.29000085377,1.00000031899,5056.30196214,43.7758582622,33752.7573146,4.28954423592
3.53032114719,1.12134502064,1.53867684643,0.923126957138,2.83000059234,0.95428805367,2.20293588238,1.26000022426,1.14000050519,1.38090830528,2.5928966321,0.900932891714,3.04000006239,1.11556390967,1.04550918657,1.00000035966,1.00000004891,1.06820187056,6.17304965763,0.966979701891,1.00000020433,83.9414066669,0.859936044194,5.78760462667,1.05728770028,3.2900001188,1.00000015899,421.932571913,23.6081495882,5051.47424237,3.75335120643
