$Culture,$Criticality,$Criticality Modifier,$Initial Known,$Inter-Dependency,$Dynamism,$Size,$Plan,$Team Size,>>Score,>>Idle
0.500571030727,1.06552247331,2.34996063453,0.334244905016,10.8686701837,44.6359943989,3.70939340424,0.0585139370124,26.943068958,453.860683849,0.63202917046
0.78202279524,1.23286696338,6.71071631074,0.300835315385,29.2790871428,42.3464490336,2.4199964642,0.497009119508,23.5369224189,1297.05561944,0.574948834682
0.739629913956,0.889828980174,6.98761516558,0.446892272179,32.1264994225,41.545305456,2.02763200423,0.50099792718,22.0369576881,695.865595189,0.604411603429
0.723658043851,0.940349298289,3.83575752579,0.292603883115,42.4740920622,44.3737827286,2.3403697902,1.67890543502,21.5094634929,488.904745633,0.44962001798
0.774268908093,1.10739963065,7.37734809491,0.396666848588,30.9524398276,49.161232161,3.27143254389,3.66601223038,26.870488931,1524.59189259,0.622060106052
0.791966327823,0.879159080171,7.1627612256,0.3866219355,1.3209072906,43.4179897212,3.817353814,4.25959480228,43.7302531156,1156.00953122,0.616786811216
0.628066516634,0.877686582149,3.23783918349,0.478291362165,2.51572287181,40.3757786168,3.99734441992,2.10192354454,27.3554919824,488.227402526,0.543898910573
0.589019977002,1.23599588723,3.52691448186,0.20040811023,29.5040150946,49.0418019894,2.215641495,0.935985411979,31.7172021635,780.339755622,0.607503764174
0.716711420433,1.13706088404,5.28652713238,0.270317896499,22.4298398119,45.2492073813,2.28836559182,1.77692590563,29.8302571058,804.123643229,0.459024673059
0.896550580931,0.866964407659,3.18220988453,0.49998302145,34.8399032218,48.8346421218,2.04972249069,4.61540485749,37.4630374137,389.263108992,0.594807281882
0.81197618422,1.22433156199,7.13617793409,0.457359292704,40.3590389772,45.8155170089,2.58851456317,3.71587481957,41.0005572367,1534.84456698,0.601201845564
0.876689235552,0.886721422924,4.13624067242,0.46004892057,45.239169716,42.2716518072,3.42529472236,3.09949353113,42.9174880141,702.961163416,0.568380579519
0.557115792251,0.939623423892,5.94021537042,0.210149046033,35.8469178679,41.8059213145,3.16909908848,0.0703686231783,33.9634437709,1027.08039619,0.575170772206
0.777622943124,1.03233758928,4.10134532329,0.471113896443,35.5760813916,49.3094285711,2.67610786345,4.68736910708,28.8306378598,592.784718323,0.618893488697
0.526928996168,1.25861917991,5.82236102262,0.231556605254,29.75507306,46.0698664557,2.64285232302,1.69818667715,21.1875494108,1297.38852218,0.427315664805
0.632854566255,1.18592828357,3.38547108089,0.25355175714,22.3265780175,46.6358386518,3.53241362944,2.29342838067,21.9190133373,761.65177689,0.585885115551
0.544518502398,1.1045714992,4.23304492,0.23468504919,20.4346345572,46.0094242014,2.86163722182,0.456404792052,25.3671296013,748.302767208,0.635721548872
0.57935188787,1.08015847125,3.35086780712,0.385057168684,44.2946514983,48.7750129143,3.65796999942,3.53550295131,38.6144552007,766.778022924,0.564675729846
0.728329802412,1.1344891495,4.92108892297,0.215480868576,46.2053694609,47.2951803808,2.82444249908,1.31241164388,30.5160355163,1086.14012179,0.459757862538
0.652963673383,1.25152761502,3.97251068749,0.215638554796,49.778717642,42.4031739116,2.53390631028,0.164579795929,35.5266795988,1002.09911811,0.488908449412
0.59628797986,1.06088615391,6.46875158011,0.384151261149,48.4431711251,49.9509926106,3.03034669168,3.65801534764,40.8460680699,1514.04836552,0.597476279611
0.864773782563,1.01753405003,6.59761323077,0.442559788125,10.6992103198,42.0355265475,3.52785303359,2.30944072007,41.9585225546,1464.98377758,0.592615813265
0.882374074827,1.14480808554,3.47758176046,0.327820690361,30.3010313926,48.3784421535,2.34023191322,1.9857317372,22.1011891309,586.742325027,0.467346356787
0.745856237328,1.25708306455,5.6648138382,0.325949766871,43.811746325,49.9661627075,2.84286881931,2.16493476129,32.6076359543,1316.2381862,0.563267028042
0.830714415367,1.16685803424,7.00335335664,0.340861152359,49.9072646495,49.9300988198,2.15476195027,0.354454238119,24.2053534645,1225.87789947,0.613847196357
0.796523738586,1.13969878047,2.69817253138,0.35482111133,7.94479952702,41.1415080453,3.45625476635,0.361019032093,27.8676595264,534.895800592,0.614012103752
0.792404658176,0.821133196195,5.29940526306,0.448840962678,8.82050323183,45.9579626554,2.12129433764,2.8233785082,35.9317028259,653.213527224,0.539068220547
0.779866163154,1.08402347697,2.67485647515,0.473868277756,46.3768509024,45.2572281107,3.44213340935,4.73302467543,31.7366702177,559.106123645,0.616442731773
0.637660837678,1.01316678642,7.58384368174,0.478309845864,28.3906230808,40.7052074802,2.52759029531,1.00582904478,43.1824711879,1051.27649424,0.474406104017
0.851213746945,0.91660992131,7.43816722292,0.229235378251,45.651280548,48.4171763914,3.07988296107,2.21151738692,23.9313018372,1009.88862646,0.570868594054
0.600943390188,1.04342676551,7.97616530368,0.384053457671,5.7288051138,41.6371762874,2.03313824901,2.67492258803,20.1885917691,890.286534775,0.540887286705
0.876385760921,0.903261057522,6.77945850645,0.492717562817,40.2317778558,40.4049841194,3.92253512381,1.38379503036,23.0679427242,1048.70960198,0.612324559034
0.581230506094,1.0265344202,7.64035848978,0.319391951426,41.6135201008,43.1166475505,3.96609266051,0.33691979324,41.1628736935,1611.0252182,0.550692353319
0.858163354654,1.20331492252,3.33314228001,0.313454156184,41.8530071228,49.9230165071,3.93024906341,0.375804991519,40.2848234092,838.504098369,0.659843403908
0.73733620228,0.843267630668,5.32509832374,0.482196976334,42.0751347831,48.962054327,3.65074445564,0.428458433345,40.2528248884,841.306450647,0.57056619785
0.500759654527,1.05329978241,7.05031739299,0.403741529355,43.2460183414,46.1637396807,2.03321803294,3.60617165722,22.1408762651,993.089908339,0.504241203224
0.531851959226,1.14045623761,3.46261667413,0.42897199696,26.7220345102,42.4117805215,3.24145408561,4.21700151222,34.7450695317,717.4804696,0.570410063043
0.762586182529,1.16136801946,4.13255703447,0.368334372483,14.7213771742,49.7699345131,2.65379718432,4.7304754784,22.0541679233,667.881341528,0.642975770309
0.535940501291,1.1407160133,6.15495636635,0.480509686186,23.5298025776,45.9288626776,2.5496174097,1.99565514756,32.5100263018,1222.1528779,0.502521184462
0.727982865353,0.838588884316,7.1255736331,0.366500039195,49.1137603901,43.4967556126,2.71534059058,3.56415831975,39.1888145652,724.018053256,0.561070744195
0.881250531905,0.959372043636,7.81787169068,0.320588228416,37.2347061801,40.8327730068,3.5586052691,1.47181285144,23.4143731765,1165.86202934,0.546957872115
0.664806180937,0.91049120962,5.05646371754,0.210793196945,26.3461003629,44.6452711248,2.90440544627,4.77702166612,27.8621815626,516.176394367,0.611590637959
0.536770172398,1.05908678925,7.07211076068,0.398098324753,13.3319654706,45.6707544609,2.84517455764,4.39809349717,24.5113091186,1017.28668981,0.561886051262
0.515476503188,0.874682193965,7.43950519396,0.221633146474,35.9357433634,47.8079878024,2.58032610009,4.70630255499,32.9860509296,874.609637679,0.538450665115
0.607752477436,1.08240110831,5.53622849053,0.311201394916,46.5956236224,44.4921201567,2.08883663914,2.37442936056,27.7756107207,892.871906883,0.550776329735
0.560414736342,0.930010923434,6.28924476518,0.260609882781,0.736036837256,47.4845698108,3.88495314809,1.80088345648,31.4208683726,986.091256942,0.506365255195
0.751747804098,0.835819726511,3.65836032815,0.367543413588,46.3907195454,45.8998981144,2.96465553155,1.14025853419,33.8278696427,470.462877644,0.440282315809
0.769979067544,1.19026587495,6.27296082998,0.396250111459,16.5507982509,46.3830046111,2.58109852909,2.58063166576,33.968137481,1232.18173489,0.643272219091
0.566352894405,0.950920634753,3.50787876212,0.419088837445,33.0383185843,42.4906021412,3.78600839609,1.58969124376,36.4405587305,672.109729385,0.521068987443
0.530916238904,1.22617405638,7.96584305571,0.246191116277,10.7304391622,45.1592145858,3.7959088884,4.22847667199,36.3983756842,2470.75209826,0.579649210587
0.878555746771,0.820890546144,5.70278331132,0.364298053263,8.03556234094,46.1644558339,2.13953363816,1.73050332261,20.2864222124,615.295602059,0.426645610638
0.511662855009,1.11277227187,5.69289329003,0.300874816122,9.91347988772,44.3586815058,3.73875620242,4.78976938647,22.4955963765,1169.422126,0.618515797849
0.841571274978,1.2455331321,6.42418834484,0.469174898679,39.5739665934,45.7642031554,3.40800430964,2.3240232116,25.8938056253,1981.61162344,0.579188771064
0.762556889993,1.08011886014,5.24485859474,0.314834559799,11.5216908,45.3029096807,2.23248142283,2.76651650777,38.8063948688,897.278662821,0.553124489654
0.810176757123,1.23119375701,6.53604589552,0.303902112141,21.3778755238,42.0226892542,2.31311650246,0.685267246582,39.2604979174,1730.61849863,0.623980053386
0.572990061188,1.20726711243,7.40925981042,0.232357296679,39.1058137649,43.6122078439,3.66237842498,0.396769703881,29.1284689921,1988.9352947,0.596803684905
0.529441229458,0.943688742116,7.80520170019,0.241951745094,5.2146343461,46.9763090835,3.56840239392,1.5869959166,32.5088722614,1297.6639031,0.453226660763
0.506695606191,1.1189411849,6.55209064333,0.202320362236,1.20604280667,49.6497166816,2.78300346492,2.39250986743,30.8542641216,1166.84037762,0.544264328984
0.742483867398,1.08339005683,3.80416998971,0.212832427853,22.5212902581,45.1394201324,3.0690767398,3.25381382379,28.8316584179,843.973241022,0.578442831369
0.58658039006,0.948112144641,2.76889315047,0.422656790573,44.1490164727,43.6622261794,3.91094970478,4.95066272476,28.4351929017,476.958343934,0.576165260989
0.503797852032,1.07978967176,3.33462746079,0.373935234844,42.0202434891,47.5809963739,3.07516774567,3.25555897591,30.3502472274,618.043477858,0.565332068456
