$Culture,$Criticality,$Criticality Modifier,$Initial Known,$Inter-Dependency,$Dynamism,$Size,$Plan,$Team Size,>>Score,>>Idle
0.109231727651,1.12389196229,3.69293286542,0.800198870331,87.8817026356,8.07592610279,0.343542139948,2.78459681728,12.7569952823,327.953092455,0.0497434938568
0.163156561134,0.917493304266,5.51555647269,0.855919233366,83.8064909206,5.69122509989,1.82633250636,3.47871192833,18.6531165359,387.705717581,0.101972056675
0.165884617101,1.08599045009,2.58548458843,0.715369558182,83.6398545286,7.76276919251,1.41400834619,4.96567464627,13.6771130831,242.87897551,0.123607500323
0.196899295169,1.11142837477,2.51662302974,0.759766955242,81.8103818217,2.73958729327,0.758091212266,3.86862444694,14.7379497491,175.278328215,0.0618140814247
0.114443019212,1.01264079746,5.24580880978,0.892401414128,86.2122607473,1.49753109009,1.98239434004,3.48053291921,19.5425648752,622.03888694,0.0134138429402
0.18466913329,0.871095563593,2.13612715619,0.814502303433,94.5838560332,7.49099586111,0.914443241181,1.30698490009,19.0099863852,95.4249367947,0.110851734112
0.197223013945,1.04653793283,7.98483329287,0.829168019209,93.7657537653,2.38684778459,0.929741942938,0.0578188466265,11.8990822967,449.265963774,0.0613436736238
0.140901837118,0.865199173233,6.94852573409,0.916817836645,80.9611290631,6.31669690451,0.492191889568,0.822709716433,15.8730773848,369.909571717,0.057583558895
0.171231469208,0.86921897435,7.52877182535,0.722785782077,95.4038457186,5.54279314917,1.90660529542,3.23265618359,10.1709805184,452.563527328,0.0766610869044
0.133766231746,1.09813789533,4.71082798321,0.857026798064,87.4669496629,6.39218536625,0.93906565859,1.62660343184,14.8077425335,326.097666798,0.0105585612997
0.10850797756,0.918963051497,5.61477558083,0.601676473965,87.4990297559,6.39229538563,1.34456586791,1.58070992642,10.918843163,493.248793098,0.0389287348707
0.101453019875,0.946838278782,5.17400574237,0.83609505318,84.0898050324,8.36897793292,0.84245746785,0.323999864798,16.6006353356,370.864969426,0.0471642133185
0.184627672729,0.976695321923,5.43242414353,0.825600857894,97.9227834238,9.90970073537,0.0663545042022,0.052221722967,17.218695029,289.920735493,0.100129540692
0.188637670152,0.8402121497,7.33586831391,0.647560927488,96.2793261123,6.51488832388,1.97208090019,0.7371473573,16.9483794485,405.458845309,0.129199966192
0.191120797184,0.826841730757,6.74594814639,0.72449422501,94.2807240038,5.03572980293,1.57732036146,0.597027258091,14.7768061807,521.242454618,0.133797491953
0.105780497258,0.9523011045,4.58506223312,0.89041132296,95.6606619137,3.92882150383,0.914104898038,2.57149225152,17.8307292561,327.858286735,0.0619677555017
0.199582183004,1.13402476232,5.69446573438,0.837161067749,86.7131970676,4.45623716665,0.445694639074,0.905484561394,18.3898941461,435.409068935,0.0670696238199
0.124865990146,0.912485741983,5.76968439944,0.735360920841,82.2117889985,3.41847995934,1.24174275704,2.57981093925,14.2956390708,516.985951029,0.0319883871566
0.156539866101,0.842803504865,4.66550422493,0.756987525006,98.9082726665,4.92867809957,0.298562448943,0.6354112208,13.3247321131,124.994942139,0.0
0.14017043067,1.13657340442,7.47724759828,0.85807321538,99.7203450273,1.54458175103,1.64880763118,0.424701060911,16.9425900323,1012.25944259,0.023297381466
0.179075021507,0.889203730737,7.66929198416,0.728912699151,84.9985838429,9.69414905903,0.475222371007,3.41236893726,17.7717455719,400.701792827,0.134401250883
0.195416314294,0.968847680772,2.84527549418,0.804754536003,93.7815484778,9.61461794227,0.179695690438,4.55294667587,14.3897509109,161.046656003,0.0598166927638
0.138155242984,1.14862462074,6.02024350284,0.799813315515,83.0306002034,4.71675432279,0.82213563441,1.78973270053,18.3767493492,394.202703973,0.0244996683364
0.140614323573,0.879847820103,2.02243373952,0.886840793019,88.6050380836,4.03176190634,1.19886286426,3.36614544908,19.5509973992,176.164230315,0.0528006729278
0.198282956963,0.857129804704,2.78881559866,0.737471839103,86.0248844229,5.17604274137,0.268095005133,0.711114068418,11.9724565421,135.850053865,0.0982379585982
0.113008463795,0.850703736206,7.29721182156,0.793783210932,88.6133431789,5.83974129328,0.868369832989,2.6811771397,11.0208406806,317.282139808,0.0824999459623
0.134245812922,0.979140330233,3.23939292599,0.725501927404,82.2597748055,9.46136768121,0.531114776226,4.41711259971,10.7858836241,163.165057622,0.0705327186653
0.176275907318,0.926963626288,6.23716991831,0.783784255844,82.1616656766,2.40839618826,0.874140857321,4.66235977826,15.0195526951,296.403426072,0.0472492833683
0.134329883334,0.935186808999,5.56126035097,0.673490599372,98.9973470944,2.61172846161,0.570863042081,3.32086382546,12.8062828073,267.514686914,0.0454915164212
0.154587394096,0.90652076199,5.57868792105,0.650784825921,84.1093717461,9.40662926586,0.708246892732,4.80194547517,11.0322633337,238.491146373,0.151799397476
0.155755646154,1.14670870601,2.53030818742,0.830014034046,99.0732079373,1.61612996216,1.428812887,1.70057494604,15.0223197626,330.898470264,0.041213103076
0.12794190224,0.95959563921,3.53299284921,0.601768600059,95.2173443452,9.12806553075,0.0293563074858,3.6927485987,11.8308917983,247.20652998,0.107127530103
0.122911832779,0.94454999531,6.35536944542,0.948251328047,87.6678677016,9.30637967217,0.299577626451,2.0984128616,11.1015893728,388.841569844,0.0990923459694
0.109911340535,1.1906734979,3.5050102756,0.678633387085,97.6287998022,8.24864356138,1.90149223132,2.63576508456,15.5109923763,358.122432841,0.0548822495996
0.180770427368,1.18206493013,5.89212868879,0.83060336609,88.677154024,6.92346003959,0.35745292753,1.844238544,12.2529358142,437.687920583,0.0267695247415
0.122504355295,1.11796597181,2.35141380769,0.624461179801,88.2046070505,2.00337215137,1.35575521125,2.48804649859,10.3203218621,209.254092126,0.0103384161944
0.120978791782,1.07362657124,3.6493401122,0.752324708101,98.2901406913,8.87022441,1.57986128168,1.28914186898,13.1847579176,412.838893047,0.0547650086357
0.137283028829,1.14530864727,4.61544745824,0.914238237146,87.3084032127,5.71784862682,1.26271695712,0.206274685074,16.3115435004,502.777360054,0.0762036884162
0.151422401726,1.13238122049,2.49872692111,0.781288786739,99.0997577645,5.35496554783,1.69997867078,4.57294665388,15.7136429446,247.249796666,0.034835592481
0.143150297505,0.91734778607,5.1496377798,0.675468018792,92.8250664098,6.97053004672,0.277398304001,2.01292029547,18.5712789664,285.017642747,0.0818277213041
0.100398596306,0.893091785302,7.53127311699,0.704742938399,93.4034709646,3.46159813328,1.7515854819,2.0863746747,16.4625801674,592.854800651,0.0100344770141
0.129030148134,0.839972585974,7.69560900536,0.744100468667,89.7448559619,8.27481001234,0.862008609376,3.12401769592,16.5895731533,328.509107983,0.0822843296815
0.111049231299,1.18840393423,7.73989162141,0.626355876017,91.0052571767,3.52982928507,0.0579224326486,0.650997521661,16.350400203,870.606574566,0.0525533515771
0.124516203134,1.24810764287,4.71850922146,0.720759769682,88.5157341837,3.1105532766,0.697336546234,4.52511007116,14.5943683031,458.75248154,0.0632798730212
0.144663974979,1.0231721982,6.2538315564,0.907245101485,80.4632451615,9.88823386698,1.1605862717,2.5152395605,15.3141212347,555.283384131,0.134503988221
