$Culture,$Criticality,$Criticality Modifier,$Initial Known,$Inter-Dependency,$Dynamism,$Size,$Plan,$Team Size,>>Cost,>>Score
0.776925686376,0.893875473444,4.32603896565,0.521017462552,89.2015926755,4.15887085371,2.53877183307,4.5586363277,41.7212575982,630.437600064,0.238637911522
0.741055486906,0.988464230328,9.89230119969,0.673971651419,12.3860922823,30.5032952191,2.19637717796,1.84784370281,37.5247094503,1454.83362178,0.522663470941
0.847657035479,1.01642978644,7.44584480095,0.548430057775,50.523834369,25.9860022704,1.39487833344,3.28262116703,25.1410742084,590.043166633,0.581852358046
0.256289061824,0.923110808509,4.60005279675,0.498393099782,31.8075537963,33.5436707784,1.27285012726,2.57951991316,17.1787492618,431.012840998,0.433877964503
0.336503194284,0.947435272834,4.94507732208,0.511697948796,8.91430000844,11.4968389662,1.23545034727,1.71015453756,10.546589301,367.730987084,0.280012986914
0.428392100308,0.884684338783,8.98966253731,0.528769990468,6.78245033542,28.7973803111,1.68667554459,4.62116264098,25.2884890849,881.023785714,0.41168964669
0.478836667391,0.96065257597,9.1095794161,0.580907116785,73.6851172175,33.4161205641,0.681420198923,2.0029430844,34.7420189708,588.445127962,0.436322660996
0.396783745501,1.0706382235,5.0214240267,0.605821453858,82.2688689169,36.0346082014,3.8273882228,0.0771068623383,10.081704009,930.119174907,0.477642497014
0.703297813568,1.13430494255,9.08785417926,0.462467257686,37.9013379371,11.2543579228,0.814602148414,2.10274022661,36.1666925929,1104.37316755,0.345109595543
0.426888480653,0.870817891658,5.01148967178,0.688428025885,59.2421043976,49.5873657492,1.38144721649,4.78696504603,21.9570937426,415.095860704,0.487176162001
0.844086031357,0.970201435405,5.45049417204,0.595981086858,9.87784123387,9.47696813286,2.62299298533,0.772323196155,20.4164585854,681.278135226,0.33136788738
0.533457481844,1.13770879572,7.40799270001,0.611030936228,30.9646928193,31.9417978555,3.89894285952,0.0568218798969,22.7767391518,1804.81479678,0.535354299619
0.44895767371,1.18346882965,4.44090531941,0.638473059549,95.9864757588,23.9596741276,3.01620712635,1.77599466049,41.2873741268,1087.78991436,0.346651413956
0.856889644822,0.87535230273,4.01935483272,0.40437009466,12.0170586909,39.5308338168,0.976031906611,1.08354576595,35.6883220443,201.61005261,0.401106618862
0.619553319124,1.03388336375,4.32267687784,0.504807851175,36.3921262748,21.5454741269,0.362295251931,0.530051903335,39.6987386452,327.625317376,0.376930375595
0.251147015353,0.909545693952,3.50848618933,0.581882357379,60.345711053,29.0888483867,1.4644646279,0.430927717806,32.9353123259,303.333478596,0.367836818919
0.771362105689,0.927124212143,9.89417426161,0.482813128343,28.8882292964,48.1715319986,2.64222375122,4.98236765017,36.6684155592,1272.57778156,0.601654158456
0.154743955879,0.836792316606,7.35856741325,0.679668180523,41.0749120752,10.4547387768,1.82367938406,4.05852440149,3.11349828378,359.393031463,0.16461504194
0.225267016383,1.00527815937,6.01898096024,0.438664224506,45.6501669277,21.5003009511,2.74221438307,3.55679400478,32.5090808491,1093.42572418,0.290531783816
0.161511586374,0.984728820402,7.49107968427,0.504333659795,30.8594040866,49.9250221786,2.8156071735,2.67111135494,6.30808162158,810.880825793,0.412450789784
0.148187826279,1.13158094662,5.6267468482,0.632786464068,74.8864433708,26.041734125,2.68705487659,3.75173336856,10.9874494617,782.581459024,0.19201548641
0.643735384539,0.944641846196,4.78387619698,0.554157950163,94.8508230383,1.88692933577,2.09932465867,3.71892351184,42.9982133667,720.580781458,0.0602344988122
0.647028894259,1.16123895443,8.21029047638,0.430332681272,19.3126347213,21.2352232214,0.863692800974,4.62638722724,33.5996777745,793.54262054,0.367412163837
0.593798087847,0.873988523014,6.0749284517,0.549082148725,70.3114573839,36.3090095072,1.56704810636,1.05946832578,21.3342031769,538.529840617,0.507513427909
0.503141112859,1.16205196591,6.82836133454,0.400159412167,53.2463872441,48.4918156659,3.92526105755,4.12039247063,24.4061142989,1643.88502852,0.538639692546
0.459566102251,1.16173219483,8.52912546286,0.6654889758,11.0680666731,13.2004927464,2.34268375517,3.00452084274,39.6514928523,2020.48942705,0.193866962056
