$Culture,$Criticality,$Criticality Modifier,$Initial Known,$Inter-Dependency,$Dynamism,$Size,$Plan,$Team Size,>>Score,>>Idle
0.762393198715,0.845468964204,93.0571975603,0.482216054904,1.70939232009,23.9089335217,1.71168534731,2.1307463389,1.59466217215,4001.79957876,0.434572150486
0.218620679028,1.03493496992,90.202801858,0.514058779922,4.75701318619,12.1208157293,1.08736522892,0.719513225267,18.1432301351,11247.3132629,0.206088993476
0.400527809877,0.930149821759,82.3586997228,0.453771374319,53.304096432,47.1795560876,1.04295028164,1.68612419985,14.6053542903,5584.28237861,0.420323915336
0.221427887851,1.17656038029,87.1653412715,0.691678354243,83.9666297639,30.8792882282,1.52807555371,2.75058530162,12.424742219,16281.6750594,0.389309625354
0.546391639466,0.938789462011,87.2763544924,0.514312222128,47.272852964,24.5401143538,0.141414488921,1.01649368395,15.4996517886,3791.57983014,0.391416705801
0.393617193905,1.05641674327,86.4713775664,0.548782308987,29.1400832338,18.7118642082,1.19943976489,1.77597510616,16.9406508025,10514.3466232,0.312099184698
0.264974987572,1.15284125691,89.5388495981,0.565750220188,5.65966586564,17.377687307,0.880520086129,1.95533411378,5.04120657365,10935.5690054,0.260763152257
0.333637541021,0.956626868724,87.6197775797,0.695862156605,51.2173977098,19.0343794582,0.00153912949282,0.749036400491,11.2410089135,3715.32420625,0.368643657003
0.25285618633,1.20352362802,90.2012004756,0.410685121809,23.8449509638,30.985306468,0.714850121728,4.15409665362,6.72063336009,13069.3974098,0.28363954904
0.711727232408,1.12503508123,86.1396130785,0.401056652257,22.3294194508,31.7613707244,0.628273724614,2.12986589362,6.42745737581,9139.38607799,0.425693511008
0.250431138779,1.02691950394,88.3052636583,0.614305752617,13.0924405228,11.7761297983,1.23054020285,3.6594243222,17.0973455366,8208.17061968,0.151880649223
0.879694031482,0.900201153808,89.330071218,0.689456693398,57.0669859821,24.1694805637,1.93574572853,1.46524442137,15.5775830021,5236.57409758,0.36737899449
0.591270181905,0.923252313956,88.0723528491,0.559473011828,65.7288004605,31.0083009275,1.22156014468,1.47710445707,10.8728896775,4955.40691865,0.502946988288
0.172217994053,0.879329683235,93.9066029523,0.547339310972,51.8416411143,26.8759217104,1.57430685265,1.87018954599,8.88353755299,4205.16482335,0.205982827259
0.11143807878,1.00892003668,90.8423741691,0.411732718941,90.5641345511,14.7606211203,1.36645210597,2.98653852742,16.8837506797,10460.8628365,0.104675110632
0.19805650389,0.84511616105,92.2952577607,0.563231075152,81.5770713616,14.9504984208,1.63864377356,4.98640844128,19.5017472239,5507.56515205,0.258204607695
0.557303402079,1.0737950194,89.1970497836,0.643669828317,2.9825572411,12.6284783818,1.64294170151,3.79540511494,13.5740930031,12526.0359203,0.431582911797
0.152717943734,1.21945426551,93.9770347694,0.529652206595,27.2187227127,13.2361048172,0.712481673884,0.96658722667,10.2915345578,14808.6246417,0.178740833997
0.61167444597,1.16692471819,90.4990218033,0.687000113527,48.5985064318,40.2501550132,0.813547652572,2.64659751807,9.85767807295,9899.43302138,0.523190298474
0.105012981627,1.06073723023,80.7261566115,0.403850509373,51.5428901879,39.415620282,1.62235673256,3.44211799178,19.9153568457,8933.03901208,0.303620160175
0.806042324713,1.23125257449,89.2594170344,0.479598572289,85.2851559213,29.7241870434,1.32044060937,2.14901115244,13.586468669,21767.7897755,0.557505357542
0.796732634251,0.840387788981,85.418718391,0.558809910966,21.1874631651,15.240214587,0.394457332988,3.95712528531,12.4383750136,2463.28727238,0.520594746416
0.205352254111,1.11670351656,87.4708497293,0.608879385857,44.2311906338,11.9260379957,0.169990015362,3.8056631013,4.9671416287,7645.00675235,0.121591158431
0.613832715853,0.850772262235,92.7792428839,0.51539667702,15.9873140229,12.5626251899,1.62452408648,2.64453234335,3.27629674817,4199.71845995,0.322652166594
0.607504269619,0.901941748189,81.6921595157,0.433274011055,71.8726989678,38.2835839032,1.10094084314,3.12380041556,6.39779961835,4031.01705987,0.46539235324
0.829199433452,1.2213486409,94.6505643553,0.68199373979,92.5817855414,9.78932338852,0.45802193252,0.608059936172,4.85177718897,13355.1338466,0.290433567056
0.484199290928,0.99130373085,86.2871578619,0.665509592257,27.6023455756,34.5613589436,1.59018810639,4.98447072452,12.9663198398,9128.17024397,0.441444062226
0.617935866576,1.20086356223,91.2992482671,0.527483162842,44.9615108967,38.637263348,1.55330920123,2.89851962061,18.5832985791,20458.1445096,0.483600674436
0.265915490797,1.25558211821,89.7381599346,0.646725590047,54.5703146725,44.5576099487,1.40529130405,4.59059220754,8.42383028224,22330.3097674,0.424373547595
0.198620235527,1.02962954597,81.6982791528,0.654560308871,61.7496364065,33.6238045262,1.88244670734,0.980656806831,12.6629869531,8570.36265113,0.250288318591
0.158537958023,1.11134934515,84.0390629601,0.622422905004,30.1290344561,38.2833448758,1.89021567448,0.795050111143,1.70026956294,8543.5255202,0.339395958688
0.64563971551,0.948282283435,87.1729681117,0.67469559521,2.75401759296,27.2551634878,0.760545396821,1.32493490782,2.04282651025,4215.74167476,0.342258909736
0.127559867714,1.25385668496,93.005845748,0.485871047958,36.2829907057,2.36088821989,1.51043058428,0.782048422418,9.26228583774,25801.4809206,0.0328173253597
0.644854825142,0.84455479243,86.5029718647,0.65045825504,39.9258700451,5.7230108858,1.41897989784,4.76232224885,15.5559665421,3809.82313632,0.303584080593
0.619659070524,0.957608929266,81.5914229485,0.452338123674,34.0547178089,23.018762709,0.918328568737,4.11044428546,6.19236862267,4434.60034706,0.42206320508
0.743313284783,1.02818235229,92.1530970917,0.527751865594,73.996878926,47.6191791615,0.586693659679,3.9748243589,9.46716634892,6354.88919629,0.546639649998
0.212923415093,1.05962588739,94.5807840442,0.651076232177,23.1965362279,25.7996732783,1.16557770661,2.23615970754,17.1511804963,9982.86297583,0.264636883754
0.717900000922,1.00884750576,89.976581318,0.441525605702,30.3809825435,27.4278211579,1.23230545423,4.16084533554,17.8647941349,6693.15471335,0.463262654849
0.411689996071,1.09271806374,92.621950298,0.525751464997,5.29888914825,1.34854772164,0.987081811751,0.139043229585,9.0325160818,8031.27353041,0.0656198400809
0.524015792818,1.18020293244,92.509067701,0.559591927029,9.0312265397,21.566281967,0.50311981091,3.45088372433,5.81570499729,11733.6727451,0.280285056585
0.814211610619,1.04749743086,87.3736259632,0.570798654585,71.926817526,40.6179704968,0.974077078876,1.1395240659,7.80145218648,5612.03586942,0.575828206369
0.110158742234,0.958173827625,94.0635848622,0.548204854641,37.514449277,47.6494898814,1.16223201485,3.14973682287,4.03852628271,7227.02910476,0.180737562475
0.27401682011,1.19936307879,92.9891183915,0.594262435195,51.5200138068,27.5009820483,1.39399579232,0.783186157577,5.51661903928,16336.7259056,0.198603707398
