Generation, o25, o50, o75, n25, n50, n75 
0,5.05833814878,5.2910684047,6.96990321979,-0.947572570677,-0.945160424892,-0.927760047333
1,4.25871313057,5.05833814878,5.2910684047,-0.955860329007,-0.947572570677,-0.945160424892
2,5.05833814878,5.2910684047,6.38573679486,-0.947572570677,-0.945160424892,-0.933814672993
3,4.74929393705,5.17470327674,6.0197433331,-0.950775676735,-0.946366497785,-0.937608032746
4,4.74929393705,5.17470327674,6.48696374537,-0.950775676735,-0.946366497785,-0.93276550059
5,4.74929393705,5.17470327674,6.6085777884,-0.950775676735,-0.946366497785,-0.931505025023
6,4.47862909013,5.05833814878,5.55994141246,-0.953580997715,-0.947572570677,-0.94237367553
7,4.39242782983,5.05833814878,5.55994141246,-0.95447443551,-0.947572570677,-0.94237367553
8,4.74929393705,5.17470327674,5.81564808881,-0.950775676735,-0.946366497785,-0.939723389347
9,4.74929393705,5.17470327674,6.6085777884,-0.950775676735,-0.946366497785,-0.931505025023
10,4.74929393705,5.17470327674,6.59277115954,-0.950775676735,-0.946366497785,-0.931668853714
11,4.74929393705,5.17470327674,6.6085777884,-0.950775676735,-0.946366497785,-0.931505025023
12,4.74929393705,5.17470327674,6.6085777884,-0.950775676735,-0.946366497785,-0.931505025023
13,4.74929393705,5.17470327674,6.6085777884,-0.950775676735,-0.946366497785,-0.931505025023
14,3.78759574645,5.05833814878,5.55994141246,-0.960743251546,-0.947572570677,-0.94237367553
15,4.74929393705,5.17470327674,6.6085777884,-0.950775676735,-0.946366497785,-0.931505025023
16,4.44024972531,5.05833814878,5.82881442022,-0.953978782793,-0.947572570677,-0.939586926167
17,4.44024972531,5.05833814878,5.82881442022,-0.953978782793,-0.947572570677,-0.939586926167
18,4.44024972531,5.05833814878,5.82881442022,-0.953978782793,-0.947572570677,-0.939586926167
19,4.44024972531,5.05833814878,5.82881442022,-0.953978782793,-0.947572570677,-0.939586926167
