Generation, o25, o50, o75, n25, n50, n75 
0,5.44180994799,7.11254385273,13.3233938872,-0.929554496302,-0.907926454789,-0.82752554714
1,5.44180994799,7.11254385273,13.3233938872,-0.929554496302,-0.907926454789,-0.82752554714
2,5.44180994799,7.11254385273,13.3233938872,-0.929554496302,-0.907926454789,-0.82752554714
3,5.44180994799,7.11254385273,13.3233938872,-0.929554496302,-0.907926454789,-0.82752554714
4,5.44180994799,7.11254385273,13.3233938872,-0.929554496302,-0.907926454789,-0.82752554714
5,5.44180994799,7.11254385273,13.3233938872,-0.929554496302,-0.907926454789,-0.82752554714
6,5.44180994799,7.11254385273,13.3233938872,-0.929554496302,-0.907926454789,-0.82752554714
7,5.44180994799,7.11254385273,13.3233938872,-0.929554496302,-0.907926454789,-0.82752554714
8,5.44180994799,7.11254385273,13.3233938872,-0.929554496302,-0.907926454789,-0.82752554714
9,5.44180994799,7.11254385273,13.3233938872,-0.929554496302,-0.907926454789,-0.82752554714
10,5.44180994799,7.11254385273,13.3233938872,-0.929554496302,-0.907926454789,-0.82752554714
11,5.44180994799,7.11254385273,13.3233938872,-0.929554496302,-0.907926454789,-0.82752554714
12,5.44180994799,7.11254385273,13.3233938872,-0.929554496302,-0.907926454789,-0.82752554714
13,5.44180994799,7.11254385273,13.3233938872,-0.929554496302,-0.907926454789,-0.82752554714
14,5.44180994799,7.11254385273,13.3233938872,-0.929554496302,-0.907926454789,-0.82752554714
15,5.44180994799,7.11254385273,13.3233938872,-0.929554496302,-0.907926454789,-0.82752554714
16,5.44180994799,7.11254385273,13.3233938872,-0.929554496302,-0.907926454789,-0.82752554714
17,5.44180994799,7.11254385273,13.3233938872,-0.929554496302,-0.907926454789,-0.82752554714
18,5.44180994799,7.11254385273,13.3233938872,-0.929554496302,-0.907926454789,-0.82752554714
19,5.44180994799,7.11254385273,13.3233938872,-0.929554496302,-0.907926454789,-0.82752554714
